Amygdala excitatory;Astrocyte;Bergmann glia;Cerebellar inhibitory;CGE interneuron;Choroid plexus;Committed oligodendrocyte precursor;Deep-layer corticothalamic and 6b;Deep-layer intratelencephalic;Deep-layer near-projecting;Eccentric medium spiny neuron;Ependymal;Fibroblast;Hippocampal CA1-3;Hippocampal CA4;Hippocampal dentate gyrus;LAMP5-LHX6 and Chandelier;Lower rhombic lip;Mammillary body;Medium spiny neuron;MGE interneuron;Microglia;Midbrain-derived inhibitory;Miscellaneous;Oligodendrocyte;Oligodendrocyte precursor;Splatter;Thalamic excitatory;Upper rhombic lip;Upper-layer intratelencephalic;Vascular
 3.452487e-02; 5.133694e-02;-1.427340e-02; 9.376669e-02; 5.388090e-02; 9.790009e-02; 4.115022e-02; 2.619608e-02; 6.494114e-02;-6.416114e-02;-4.161786e-02; 1.891723e-01; 1.178285e-01; 2.231992e-01; 9.744163e-02; 4.620547e-02; 8.355014e-03; 9.059259e-03; 1.599195e-02;-1.301727e-01;-1.627726e-02; 8.758730e-02;-7.487465e-02; 7.195406e-02; 4.099395e-02; 4.744281e-02;-7.547108e-03;-7.397992e-02;-7.294957e-02; 1.151596e-01; 7.070462e-02
 8.259344e-02;-2.107568e-02; 1.156926e-02;-2.967622e-02; 7.084272e-02; 5.343540e-02; 3.411874e-02; 1.039773e-01; 1.019389e-01; 7.911243e-02;-2.272742e-02;-2.375894e-02; 6.322000e-02; 5.741129e-02; 4.464310e-02; 2.023158e-02; 1.602805e-02; 3.646442e-02;-5.716630e-03; 1.813513e-02;-3.241843e-02;-8.679755e-03; 8.337435e-03; 9.552428e-02; 6.768253e-02; 6.103027e-02; 4.636673e-03; 4.245180e-02; 2.640522e-02; 1.028564e-01; 5.629955e-02
 3.929382e-02; 1.571790e-02;-2.564481e-02;-6.056127e-02;-4.909351e-02; 7.569623e-02;-9.363697e-04; 1.029581e-02;-1.144888e-02; 4.241787e-02;-6.069951e-03; 7.748673e-02; 3.467719e-02;-2.694692e-02;-6.304353e-02; 1.073097e-03;-4.391101e-02; 1.049572e-02;-1.314187e-02; 1.368524e-02; 5.306737e-02; 8.286828e-02; 2.000190e-02; 1.957817e-03; 6.159787e-02; 1.718290e-02; 1.344836e-03; 3.532774e-02;-4.484995e-02;-1.647873e-02; 3.870572e-02
 7.155669e-04;-4.066501e-02;-5.343544e-02;-4.189051e-02; 4.991120e-02; 1.173428e-01;-9.739115e-03;-3.840659e-03;-1.224027e-03; 6.266191e-02;-4.820761e-02; 7.304320e-02; 6.355832e-03;-7.117145e-02;-7.173208e-02;-6.034761e-02;-1.842042e-02;-1.326264e-01; 4.655040e-03;-1.356268e-01;-7.226487e-02;-8.465793e-02; 6.927309e-02;-9.892625e-03;-3.065267e-02;-7.866454e-02;-6.568405e-02; 1.039247e-01; 3.367006e-02; 1.875584e-02;-5.263709e-02
-6.534151e-03;-1.277256e-02; 1.031709e-02;-2.727393e-02;-7.901192e-02;-5.706225e-02; 2.529247e-02;-4.767550e-03; 1.999899e-02; 3.657514e-02;-1.328349e-02; 4.689477e-02; 3.399402e-03;-9.467164e-02;-5.516759e-02;-3.708627e-02;-1.100098e-02;-1.536661e-02; 2.103084e-03;-6.216545e-02;-2.712625e-02; 7.487683e-02;-5.079178e-02; 7.052369e-03; 5.099700e-02; 2.941588e-02;-3.505683e-02;-1.727952e-02; 5.124500e-02; 5.887591e-02; 4.469776e-02
-5.618257e-02; 1.008957e-01; 1.448413e-01; 5.477729e-02; 1.012978e-01; 6.982058e-02; 8.838356e-02; 9.489102e-03;-3.309821e-04; 3.406815e-02; 1.435073e-01; 1.844111e-01; 1.867151e-01;-1.112846e-01;-1.083763e-01;-3.828801e-02; 7.117724e-02;-5.262809e-02; 5.291665e-02;-2.428796e-02; 7.173649e-02; 1.158040e-01; 1.166744e-01;-2.236644e-02; 1.009076e-01; 1.220034e-01; 4.076714e-02; 3.306032e-02; 7.913883e-02;-2.964086e-02; 1.220595e-01
 6.117554e-02; 5.525949e-02; 9.410508e-02; 1.316607e-01; 1.105304e-01;-1.584687e-02; 2.319711e-01; 8.591927e-02; 1.002068e-01; 1.404464e-01; 8.654541e-02; 1.005808e-01; 1.127144e-01; 3.244274e-02; 1.357757e-02; 5.918302e-02; 9.557434e-02; 4.879288e-02; 1.083727e-01; 3.981104e-02; 1.645578e-01; 2.054043e-02; 1.761332e-01; 1.173229e-01; 2.738533e-01; 1.007134e-01; 6.259130e-02; 9.285308e-02; 1.222895e-01; 1.294309e-01; 7.410613e-02
 1.163022e-04;-8.354163e-03;-3.587193e-03;-3.441600e-04; 7.169202e-02;-1.865608e-02; 5.936267e-03; 2.585115e-02;-2.935969e-02; 5.493600e-02;-1.782379e-03; 8.181565e-02;-6.129975e-02;-1.837230e-02; 4.551960e-02;-3.037301e-02;-1.057429e-02; 1.578469e-01;-1.815859e-02; 4.720001e-02; 4.634060e-02; 2.734230e-02; 7.343771e-02; 2.965871e-02; 3.065709e-02; 3.633309e-02; 3.323917e-02;-1.135456e-02;-2.129552e-02;-2.272283e-02;-5.083549e-02
-1.293292e-02; 1.318881e-02;-3.778862e-02;-3.582954e-02;-1.130772e-01;-2.088748e-01; 5.928808e-03; 8.529871e-02; 6.737327e-02; 7.924081e-02;-3.185957e-04;-7.918780e-02;-7.187008e-02; 1.447510e-02; 1.179211e-02;-7.446524e-03;-1.353364e-02; 2.837022e-02;-3.292986e-02;-1.048847e-01; 1.496976e-02;-1.115819e-01;-5.996838e-02; 2.503178e-02;-1.109075e-02; 1.179089e-01;-2.552937e-02;-8.486745e-02; 4.146659e-02; 2.099877e-03;-1.070504e-02
 1.118127e-01; 9.682674e-02; 1.006510e-01; 4.122916e-02; 3.041547e-02;-6.314759e-03; 8.528864e-02; 4.346171e-02; 5.994040e-02;-4.324963e-03; 1.836210e-02;-8.284612e-02; 7.062542e-03; 3.099259e-02; 4.480317e-02; 1.074595e-01;-4.889729e-02;-3.800032e-03; 1.061591e-02; 5.304073e-02; 6.555327e-02; 3.179808e-02; 1.759384e-02; 9.174769e-03; 1.286239e-01; 3.490631e-02; 3.402663e-02; 1.583675e-02;-2.371209e-02; 8.705118e-02;-2.487722e-02
 4.582653e-02;-4.776023e-02;-5.553721e-02;-1.048058e-02;-4.865027e-02;-3.068469e-02;-5.802453e-02; 4.554056e-02; 6.493931e-02; 5.746900e-02;-8.657856e-02;-4.350659e-02;-1.022166e-02; 1.922519e-02; 1.015229e-02; 7.279224e-02;-7.017999e-02;-2.011570e-02;-3.927611e-02;-6.715517e-02;-1.765672e-02;-1.861352e-02; 2.687867e-02; 2.534054e-02;-1.549221e-01;-5.336927e-02;-4.446226e-02;-2.365263e-02;-5.310119e-02; 8.326761e-02;-2.766462e-02
 1.653391e-02; 1.011169e-02; 1.342037e-02;-2.596932e-02; 5.193170e-02;-2.861085e-03; 1.477380e-02; 1.065628e-02; 1.161926e-02;-8.536625e-03;-8.309948e-02;-3.661668e-02; 2.519441e-02;-1.086609e-03; 3.492804e-03; 8.876117e-02;-1.246647e-02;-6.125226e-02; 6.271553e-02; 4.705642e-02;-3.980178e-02; 1.925653e-02; 1.665757e-02;-6.220731e-03;-2.222000e-02;-1.552075e-03;-3.104825e-02;-2.702662e-02; 3.686341e-02;-1.856093e-02;-1.382076e-04
-2.472758e-02; 5.549582e-02; 1.798996e-03; 7.171606e-02;-9.394361e-02; 2.611026e-02; 2.041202e-02;-6.987505e-02;-4.480508e-02;-2.084043e-03;-4.385312e-02;-9.783916e-03; 2.397021e-02;-9.057557e-03;-2.227828e-02;-3.369713e-02;-1.297148e-02;-8.324116e-02;-2.839236e-02;-2.411791e-02;-6.448188e-02;-1.700586e-02; 5.257592e-02;-1.344068e-02; 4.145519e-02;-1.034662e-03;-8.392328e-03;-9.867267e-02; 2.845882e-02;-9.834639e-02;-3.935990e-02
 6.256274e-02; 1.280620e-01; 1.118108e-01; 3.393071e-02; 1.124350e-01; 4.757050e-02; 4.420353e-02; 3.262895e-02; 3.737335e-02;-4.601733e-02; 1.072574e-01;-9.228501e-03; 1.771107e-02;-3.179082e-02; 9.443709e-02; 8.989561e-02; 1.064213e-01; 1.582217e-01;-3.687078e-02; 8.457096e-02; 9.094986e-02; 5.092202e-02; 3.520644e-02; 1.617238e-02; 6.366601e-02; 5.220757e-02; 1.495049e-02; 4.932041e-02; 1.091651e-01; 3.580007e-02;-2.146858e-02
 7.975630e-02;-2.889862e-03;-9.577313e-03; 1.621117e-02;-1.435915e-01; 8.572105e-03;-4.408798e-02; 6.262306e-02; 8.997993e-02;-3.356657e-02; 3.253121e-02; 2.472175e-02; 3.732289e-03; 7.907439e-02; 2.176322e-02; 1.554933e-01; 4.040466e-02;-8.868838e-02;-3.469961e-03;-1.164321e-01; 1.311382e-02;-1.338432e-02;-2.653681e-02; 6.925371e-02;-6.459781e-02; 3.254252e-02;-6.888734e-02;-1.240116e-02;-1.499459e-01; 1.212422e-01;-3.265318e-02
 6.296506e-03; 2.733487e-02; 3.060450e-02;-1.290274e-02; 3.495154e-02; 8.645900e-03;-1.626152e-02; 3.338660e-02; 2.069415e-03;-1.710450e-02;-5.156176e-02;-1.507069e-01;-5.620749e-02; 1.087139e-02; 3.346183e-02;-4.131941e-02; 5.691343e-03; 7.236611e-02;-3.641739e-02; 8.448174e-02;-5.165990e-02;-2.169309e-02;-7.962596e-02;-1.178009e-02; 2.609448e-02;-4.859288e-02;-1.128971e-02; 1.180929e-01;-1.137206e-03;-2.927060e-02;-9.381918e-02
 3.755039e-02;-7.152413e-02;-7.978145e-02; 3.278081e-02;-9.679897e-04;-1.932058e-01;-5.769453e-03; 4.167719e-02; 1.006631e-01; 1.374442e-01;-3.016890e-02;-8.808622e-02;-5.834749e-02; 2.745166e-02; 3.374823e-02; 7.283346e-02;-2.055111e-02; 5.977303e-02; 1.692710e-02; 7.370955e-02; 1.023760e-02;-4.872706e-04; 1.153118e-01; 3.653604e-02;-7.911727e-02; 6.977473e-03; 1.036589e-01; 1.335133e-01; 1.701797e-02; 5.713518e-02;-4.939834e-02
-6.170555e-02; 9.712510e-02;-8.908210e-03;-5.423243e-02;-8.419786e-02; 1.240190e-02;-5.617509e-02;-4.953545e-02;-5.104783e-02;-6.232971e-02;-2.757053e-02;-4.818287e-03;-1.004616e-02;-1.142966e-01;-1.244780e-01;-5.225792e-02;-7.759417e-02;-2.730798e-03; 1.559973e-03;-1.728736e-02; 1.413536e-02;-1.662107e-02;-2.742008e-02;-5.167459e-02;-2.857000e-02;-2.374326e-02;-3.973941e-02;-5.295601e-02;-1.039524e-03;-3.112023e-02;-5.564506e-02
-8.985674e-03; 1.154261e-02; 1.670130e-01; 3.108858e-02;-1.237858e-02;-1.273265e-01; 8.362028e-02; 1.451294e-02; 4.553266e-03; 1.529253e-02; 5.901095e-02;-7.230794e-02;-3.990095e-02;-1.193878e-02;-2.030939e-02; 4.899190e-02; 8.932831e-02; 8.596357e-02; 5.274887e-02; 1.524645e-01; 5.233891e-02; 1.525727e-02; 6.422192e-02; 7.596251e-02; 1.185935e-01; 1.666854e-01; 7.927364e-02; 2.148019e-01; 2.318092e-02; 9.353471e-03;-2.879889e-02
-1.029884e-03;-6.745146e-02;-3.312805e-02;-6.239957e-02;-4.683536e-02; 1.564596e-01;-9.253662e-03;-1.567510e-03;-5.651782e-03;-1.324886e-02; 2.424387e-02;-3.000597e-02; 9.421598e-02;-6.025557e-02; 5.056124e-02; 1.263781e-02;-3.969486e-02; 5.254423e-02; 1.550374e-02;-4.940903e-02; 3.021925e-02;-2.340913e-02; 2.443263e-03; 1.273346e-03; 4.662579e-03;-1.604726e-02;-3.394402e-03;-6.033896e-02; 1.060931e-02;-8.056054e-03; 1.400033e-02
-8.438061e-03; 6.118485e-02; 7.076345e-02; 1.213786e-02;-3.434917e-02;-1.777948e-01; 8.453289e-02; 1.516206e-02;-3.305168e-04; 1.997415e-02;-1.081347e-03; 2.947475e-02;-1.081148e-02; 6.529778e-02; 3.684911e-02; 7.565890e-02; 5.432333e-02;-8.283821e-02; 5.477859e-02; 4.224990e-03; 8.383836e-02; 1.709065e-01;-3.592500e-02; 5.709574e-03; 1.385649e-01; 7.835533e-02;-3.346514e-02; 4.039415e-02;-6.606184e-02;-7.908257e-03; 2.895605e-02
 3.613234e-02; 5.560395e-03;-4.911200e-02;-7.433313e-03;-6.949641e-02; 5.974212e-02;-2.974811e-03;-2.501602e-02; 8.797717e-03;-4.106555e-02;-1.088941e-02; 1.262279e-02;-6.241353e-02; 1.148693e-01; 6.477232e-02; 1.163411e-01; 2.288726e-02;-6.219807e-02;-1.402530e-02;-5.878716e-04; 5.747277e-03; 5.584126e-03; 3.996976e-02; 2.021633e-02; 5.100786e-05; 1.140694e-02; 1.794419e-03; 1.571327e-02;-3.238673e-02; 3.622350e-02;-1.241384e-02
 2.779587e-02;-4.408845e-02;-4.168758e-02;-4.061354e-02; 3.609300e-02; 6.533827e-02;-5.294100e-03; 6.440114e-03;-1.819798e-02; 2.792481e-03;-1.186470e-02; 2.823028e-02;-7.057574e-02;-1.993380e-02; 2.966545e-02; 5.245051e-02;-3.974513e-02;-1.158695e-03; 7.379561e-03; 1.292316e-01;-5.209352e-02;-5.715320e-02;-1.052325e-02; 8.651661e-03;-2.859851e-02;-2.972224e-02; 2.144228e-02; 8.138196e-02;-1.789182e-02; 1.671105e-02;-4.466272e-02
-4.248039e-02; 1.741284e-01; 2.934136e-02; 2.408359e-02;-1.356422e-01; 1.308062e-01;-4.512976e-02;-1.337124e-02; 6.413753e-02;-1.713454e-02; 1.025040e-02; 2.260523e-02; 3.226132e-02; 1.646531e-03;-3.070581e-02;-5.105137e-02; 6.381289e-02; 1.110887e-01; 2.862557e-02;-4.577854e-02; 5.776543e-02; 1.336581e-02; 5.827545e-02; 4.234634e-02;-7.256213e-02; 6.220099e-02; 2.019151e-02; 1.404794e-01; 1.650694e-02; 5.657656e-02; 6.021982e-02
 2.089642e-02;-3.152889e-02;-3.271904e-02; 1.626342e-02; 3.059542e-02;-9.034845e-02; 1.346425e-01; 2.802941e-02; 3.449863e-03; 1.041248e-01; 1.533209e-02;-8.383072e-02;-6.748641e-02; 3.802329e-02; 7.410857e-02; 2.525931e-02;-1.912971e-02; 3.458488e-02; 7.715926e-02; 9.783051e-02; 1.175294e-02;-5.316575e-02; 9.070999e-02; 3.613330e-02; 2.578669e-01;-6.096664e-02; 3.193688e-02;-6.767511e-02; 6.892056e-02;-3.855929e-02;-6.770030e-02
 7.170251e-02; 3.905928e-02;-4.224542e-03; 1.262319e-01; 8.599992e-02;-1.191842e-01;-1.516965e-02; 6.646926e-02; 5.748068e-02; 5.959225e-02; 1.194702e-01;-9.036024e-02;-8.991308e-02; 3.886582e-02; 1.661408e-02; 7.866176e-02; 7.785959e-02;-5.514375e-02; 1.232702e-01; 1.171118e-01; 8.596267e-02; 1.092973e-02; 4.066020e-03; 4.205529e-02;-2.043639e-02;-3.397357e-02; 1.127577e-01; 6.925117e-02; 9.176776e-02; 8.532441e-02;-3.108365e-02
-9.320956e-02;-8.179631e-02;-2.817917e-02;-2.073681e-02; 1.053082e-02;-2.741187e-03; 7.550695e-02;-1.236928e-02;-4.061740e-02;-5.260868e-03;-1.975145e-02;-3.195555e-02; 2.152205e-02;-5.945007e-02;-4.190168e-02; 2.307259e-03; 2.811504e-02; 3.617923e-02; 3.110736e-02; 3.406770e-02; 1.936751e-02;-2.052054e-03;-1.063485e-02;-4.101534e-02; 1.125429e-01;-1.458980e-02; 2.956751e-02;-2.200757e-03; 1.168176e-01; 1.399273e-03; 3.281105e-02
-5.701475e-02; 2.959554e-03; 2.826623e-02;-8.747640e-02;-4.994784e-02; 7.911161e-02;-1.444478e-02;-9.924660e-02;-5.998791e-02;-5.478834e-02;-6.487684e-02; 6.053588e-02; 8.664754e-02;-2.465988e-02; 2.547414e-02; 1.314426e-01;-6.017939e-02;-1.273688e-02;-5.359213e-02;-7.781187e-02;-8.902539e-02; 7.247836e-02;-6.462730e-02;-5.327166e-02; 8.154061e-02;-1.312860e-02;-1.074122e-01;-5.649711e-02; 8.977639e-03;-2.775159e-02;-1.751631e-02
-2.107710e-02;-4.506310e-02;-4.302789e-02;-6.148492e-02;-1.385656e-02; 1.072031e-01;-8.182119e-02;-6.843509e-02;-2.944454e-02;-1.531112e-02;-5.407417e-03; 5.055747e-02; 3.007213e-02;-1.084725e-02; 1.762615e-02;-9.089589e-04;-9.162164e-02;-7.109594e-03;-4.648459e-02; 3.065089e-02;-1.774121e-02;-6.462504e-02;-2.240623e-02;-1.390521e-02;-9.171434e-02;-1.289839e-01;-5.144524e-02; 4.051952e-02;-3.823301e-02;-4.689759e-02;-6.244582e-02
 7.004798e-02; 9.320201e-03;-1.086635e-02; 1.843471e-02; 2.615420e-02; 2.969705e-02; 1.332558e-03; 6.812286e-02; 3.716731e-02; 6.695327e-02; 2.098251e-02; 6.903424e-03; 2.360956e-02; 1.015220e-01; 6.903037e-02; 7.074196e-02;-2.740048e-02; 9.027924e-02;-2.184708e-02;-1.975552e-03; 1.109338e-01;-6.527825e-02;-3.660582e-02; 4.271948e-02;-1.095180e-02;-3.012444e-02; 2.885253e-02;-7.949323e-03;-1.408341e-02; 4.627257e-02; 2.522230e-02
-1.218912e-02; 1.214664e-03;-7.043321e-03; 4.027564e-02; 3.992026e-02; 6.594577e-02; 4.028380e-02;-4.267104e-02; 5.889373e-03;-8.451836e-02;-3.094955e-02;-1.257012e-01; 8.350659e-02;-9.428343e-02; 1.440137e-02; 6.501192e-03; 5.259041e-02; 1.197381e-01;-1.571183e-03; 2.691780e-02;-6.371784e-02;-7.366922e-02;-2.840030e-02;-3.073723e-03; 6.403684e-02; 6.484375e-02; 9.640502e-03; 1.081499e-02; 1.864879e-02; 4.103398e-02;-6.811871e-02
 2.383173e-02;-1.211706e-04; 1.723582e-02; 9.828980e-03; 3.469856e-03;-1.582448e-01;-4.221396e-02; 4.409410e-02;-2.202376e-02;-1.999196e-02;-1.532110e-01; 8.834297e-02;-9.359955e-02; 1.324092e-01; 1.266780e-01; 3.505168e-02;-1.627481e-02;-4.425293e-02; 5.365564e-02;-8.894944e-02;-1.079710e-01;-1.110441e-01; 2.517272e-03;-9.087953e-03;-1.669099e-01; 2.207248e-01;-4.338231e-02;-9.211827e-02;-2.311369e-01; 7.304007e-03;-1.130053e-01
-1.519215e-01;-3.759797e-03;-5.838914e-03; 6.442626e-02;-1.175410e-01;-5.976180e-02; 3.529277e-02;-2.525957e-02;-5.605566e-02; 5.100396e-02;-5.307931e-02;-2.822843e-02; 5.635907e-03;-1.166405e-01;-1.432144e-01;-1.839572e-02;-2.124142e-02;-3.408662e-03;-5.963208e-02;-1.730323e-02; 2.460926e-03;-5.003341e-02; 6.618307e-02;-8.692419e-02; 8.514384e-02; 2.249163e-02; 3.196711e-02; 3.017445e-03;-8.302923e-02;-1.003101e-01;-3.332111e-02
 3.067872e-02;-4.985910e-02;-1.304548e-01;-1.926928e-02;-2.220674e-02;-7.653533e-02;-5.072598e-02; 3.220775e-02; 2.779448e-02; 1.889764e-02;-3.118119e-02;-1.079864e-01;-6.828577e-02; 3.481172e-02; 1.539427e-02;-1.177226e-02; 4.634504e-02;-8.553726e-03; 1.268227e-02;-6.956068e-02;-3.472334e-02;-1.062779e-01;-6.552231e-02; 9.916224e-03;-7.517583e-02;-6.273105e-02; 2.117752e-02; 5.151140e-02; 3.079377e-02; 6.948116e-02;-4.588458e-02
 5.410141e-02; 4.010746e-02; 5.103941e-02;-3.156001e-02;-6.534145e-02; 5.237727e-02; 2.971583e-02; 5.102270e-02; 9.683106e-02; 4.461912e-02; 2.923248e-02;-8.605271e-03; 2.594874e-03; 8.422786e-02;-7.325308e-03; 1.690924e-02; 6.233396e-03;-2.444587e-02; 2.311510e-02;-1.857544e-02;-4.725278e-02; 1.882271e-01; 4.577500e-02; 4.546384e-02;-3.736432e-03; 9.181923e-02;-2.230776e-02;-5.503303e-02;-4.439347e-02; 7.114065e-02; 2.626222e-02
-2.254873e-02;-6.563286e-02;-6.674940e-02;-1.678782e-02;-6.569068e-03;-1.855261e-01;-2.451392e-02;-2.920074e-02; 1.348137e-02;-4.313286e-03; 9.504810e-03;-1.047194e-01;-1.156488e-01;-3.950784e-02;-3.001184e-04; 1.232620e-02;-4.398173e-02;-4.119357e-02;-2.907882e-02; 1.280852e-02; 6.401185e-03;-7.698796e-02;-1.738137e-02;-4.533625e-03; 3.664466e-02; 1.646123e-02; 9.097163e-03; 2.807295e-02;-1.022083e-01;-2.167354e-02;-1.258503e-01
-5.106588e-02;-8.036223e-02;-4.238566e-02;-2.540287e-02; 4.034120e-03; 1.446777e-01;-1.435384e-02;-2.394045e-02;-3.353360e-02;-2.541696e-02;-1.099034e-02;-2.627629e-02;-1.101610e-01;-4.362678e-02;-3.700940e-02;-4.241385e-02; 1.485407e-02; 6.846320e-02; 1.565350e-02; 3.747683e-02; 1.282793e-03; 3.448443e-02; 2.085063e-02;-5.486957e-02;-4.876279e-02;-2.707765e-02;-3.689603e-02;-1.779389e-02;-2.652660e-02;-7.659467e-02;-8.386528e-02
 2.248845e-02; 9.000836e-02; 9.808586e-02; 3.683897e-02; 2.019057e-02; 1.549230e-02; 6.657276e-02;-1.904111e-03; 3.717206e-02;-7.105499e-02;-4.562998e-02;-1.334762e-02; 4.264022e-02; 5.029378e-03; 2.310455e-02;-2.981260e-02; 5.705804e-02; 4.953939e-03; 2.358561e-02; 1.527111e-01;-2.479238e-02; 1.732144e-01; 2.679549e-02;-3.365621e-02; 1.513524e-01; 1.036897e-01; 5.700876e-02;-2.009007e-02; 3.019063e-02;-9.960206e-03; 3.095040e-02
 3.969089e-02;-5.830604e-02;-7.775176e-02;-1.498278e-02;-5.210744e-02; 1.313165e-01;-8.845258e-02; 6.333568e-02; 8.954500e-02;-6.179971e-03;-1.707502e-02; 1.254328e-02;-2.610920e-02; 5.557941e-02;-1.024148e-03; 2.822530e-02;-6.522037e-06; 4.007854e-02;-1.479183e-02;-4.382168e-03; 9.363206e-02;-9.276057e-02;-1.787761e-02; 5.818459e-02;-6.531845e-02;-7.043180e-02;-1.437651e-02; 1.562761e-02;-2.436527e-02; 8.948877e-02;-4.909181e-02
-2.055302e-02; 9.137874e-02; 4.569819e-02;-1.283050e-02; 4.039698e-02; 2.568498e-01; 8.648335e-02;-1.014316e-01;-2.355580e-02;-3.969029e-02;-5.817156e-02; 1.078647e-01; 9.021310e-02;-8.746429e-02;-7.530374e-02; 7.500999e-02;-1.540465e-02; 7.843239e-04;-4.861097e-02;-1.723850e-02;-5.834187e-02; 4.912965e-02; 4.315346e-03;-5.221536e-02; 7.976138e-02; 5.505844e-02; 1.662497e-02;-4.478744e-02;-1.177354e-01;-1.265102e-02; 4.304898e-02
-3.110027e-02;-5.664081e-02;-1.964635e-02;-2.606305e-02;-3.815057e-02; 6.642850e-02; 5.443916e-02;-5.966553e-02;-4.655111e-02;-8.333613e-02;-5.649221e-02;-4.621981e-02;-5.273135e-02;-5.290469e-02; 2.024465e-02; 8.871562e-03;-5.018373e-02;-1.605711e-01;-9.415242e-02;-9.241486e-02;-1.065012e-01;-4.604252e-02;-3.013880e-03;-3.157499e-02; 7.997626e-02;-2.897406e-02;-7.917616e-02; 5.809892e-02; 3.777850e-02;-6.938719e-02; 9.643472e-03
-5.905305e-02;-9.516949e-02;-1.187644e-01;-5.912499e-02;-5.350170e-03;-2.780689e-02;-8.796561e-02;-4.747979e-02;-6.674772e-02; 2.068529e-02;-1.631810e-03;-7.492938e-02;-3.008805e-02;-3.779279e-02;-9.202300e-02;-4.841670e-02;-6.051177e-02; 3.633867e-02; 8.761771e-03;-3.271790e-02;-2.194606e-05;-4.020982e-02; 4.295470e-02;-8.194286e-02;-9.479638e-02;-1.070914e-01;-1.919361e-02;-5.413503e-04; 6.235913e-02;-9.059121e-02;-9.812680e-03
 2.917052e-02; 2.412144e-02;-8.614791e-02;-5.139705e-02;-2.470609e-02;-9.993890e-04; 3.297398e-02;-5.090011e-02;-4.630995e-02;-2.914793e-03; 1.540357e-02;-1.448158e-02;-4.800556e-02;-2.583150e-02;-3.310989e-02;-4.820814e-02;-3.922367e-02; 4.270505e-03;-1.958975e-02; 1.347587e-02;-3.707819e-03;-5.239038e-02;-1.679888e-02;-4.842487e-02; 7.320181e-02; 1.574573e-02;-2.460487e-02;-4.148343e-02; 4.348005e-02;-3.904521e-02;-4.383482e-02
 2.397378e-02;-4.125115e-02;-5.508975e-02;-8.035904e-02;-5.052941e-04; 1.147208e-01; 4.834485e-02; 5.563136e-02;-4.873277e-03; 6.571932e-03; 8.997421e-02; 5.916689e-02; 1.378761e-02;-1.293349e-02;-2.977639e-03;-1.628175e-02;-3.461388e-02;-3.779561e-02;-2.417410e-02;-6.875499e-02;-3.466845e-02; 3.325914e-02;-1.181584e-01;-4.097509e-02; 2.145553e-02;-4.781763e-02;-6.179570e-02; 8.664265e-03; 5.225456e-02;-1.959075e-02;-3.942254e-02
-3.899549e-02; 8.982208e-02; 1.162572e-01;-5.051292e-03;-9.204635e-03;-1.134545e-01; 4.864515e-02; 4.411840e-02;-2.353760e-02; 7.819686e-02; 1.626928e-03; 4.946194e-02;-4.209168e-02; 1.200321e-02;-4.843161e-02; 2.043931e-02;-4.022101e-02; 2.997293e-02;-1.038158e-02; 8.557710e-02; 5.329878e-02; 2.019165e-02;-2.309788e-02; 2.498371e-02; 3.566981e-02; 9.029821e-02; 1.392122e-02;-1.832557e-02; 5.317577e-03;-1.794467e-04;-9.663836e-03
-1.043555e-02; 1.070118e-01; 1.483679e-01;-4.794929e-02; 4.837054e-02; 7.960345e-02; 1.618694e-02;-6.421892e-02;-2.918916e-02;-3.975938e-02;-3.580768e-02; 7.187085e-02; 2.304099e-02;-1.080544e-01;-5.777689e-02;-4.003284e-02;-5.691943e-02; 4.796755e-02;-5.236126e-02; 4.051742e-02; 1.650762e-02; 3.574301e-02;-3.730241e-02;-4.168032e-02; 1.515062e-02; 6.235003e-02; 2.801960e-02; 2.020246e-02; 8.850162e-02;-4.341974e-02;-3.640901e-02
-1.426711e-02; 5.454236e-02; 2.530397e-02; 9.332279e-03; 7.504578e-02; 1.891381e-01; 5.400769e-04;-2.904567e-02;-3.497602e-02; 2.247967e-03;-3.724089e-02; 1.076075e-01; 1.355555e-01;-3.528674e-02;-4.113856e-02;-4.342914e-02; 3.481468e-02;-1.745362e-03; 5.295352e-02;-2.298038e-02;-9.165805e-02;-2.487873e-02; 3.458849e-02;-2.514455e-02; 2.082576e-02; 7.571620e-03;-3.523595e-02; 1.756395e-02;-1.429267e-02;-3.736877e-02;-2.167735e-03
 1.154888e-01; 3.457634e-02;-9.926422e-02; 6.351509e-02; 7.001187e-02;-8.168037e-02;-4.860110e-02; 9.465766e-02; 1.366438e-01; 1.286668e-02; 1.085649e-01; 5.171523e-02; 1.255916e-02; 3.271653e-02; 2.756832e-02;-6.818799e-02;-2.404658e-02; 1.428641e-01;-1.362012e-02; 3.154589e-02; 1.055069e-01; 5.947674e-02;-5.820294e-02; 2.718080e-02;-1.064373e-01;-5.218895e-02; 8.272292e-02; 4.050177e-02; 5.788108e-02; 1.098481e-01;-1.213436e-02
 4.867373e-03;-8.798430e-02;-4.722680e-02;-2.465731e-02; 8.243767e-02;-7.181219e-02;-6.120344e-02; 4.838379e-02; 3.774739e-02; 7.825756e-02; 2.084582e-02;-8.446202e-02;-5.479551e-02; 3.254814e-02; 1.084600e-01; 1.512479e-02;-3.688348e-02; 1.778877e-01; 1.946196e-02; 3.553449e-02; 1.069214e-02;-7.669887e-02;-2.107326e-02; 3.689996e-02;-1.057923e-01;-8.454043e-03; 6.361822e-02; 4.111524e-02; 1.565412e-01; 3.873739e-02;-3.862488e-02
