Astro;CA1-ProS;CA2-IG-FC;CA3;Car3;CR;CT SUB;DG;Endo;L2 IT ENTl;L2 IT ENTm;L2/3 IT CTX;L2/3 IT ENTl;L2/3 IT PPP;L2/3 IT RHP;L3 IT ENT;L4 RSP-ACA;L4/5 IT CTX;L5 IT CTX;L5 PPP;L5 PT CTX;L5/6 IT TPE-ENT;L5/6 NP CTX;L6 CT CTX;L6 IT CTX;L6 IT ENTl;L6b CTX;L6b/CT ENT;Lamp5;Micro-PVM;NP PPP;NP SUB;Oligo;Pvalb;SMC-Peri;Sncg;Sst;Sst Chodl;SUB-ProS;Vip;VLMC
 1.230632e-01; 1.739052e-02;-4.607477e-02; 8.107861e-04;-4.946386e-02; 2.193951e-02;-7.141214e-02;-1.533935e-02;-6.981216e-02; 1.954671e-02; 3.983638e-02;-2.753772e-02;-2.962275e-02; 3.374858e-02; 1.749452e-02;-1.662411e-02;-1.952428e-03;-3.158584e-02; 4.124029e-03; 3.423061e-04;-2.580316e-02; 4.131018e-02;-1.600441e-02; 4.571249e-03;-1.624820e-02; 1.163961e-02; 2.117868e-03; 5.298819e-02; 5.548884e-02;-6.354409e-02; 2.311670e-02; 5.271038e-03;-5.531224e-03;-6.599362e-02;-3.721542e-02;-1.425806e-02;-2.418894e-02;-1.272787e-02;-1.177072e-02; 1.474225e-01;-1.497926e-02
 2.090861e-02; 4.770705e-02; 6.264824e-02; 9.144412e-02;-9.522190e-02; 2.773547e-02; 1.511181e-02; 7.753928e-02;-5.745858e-02;-3.893137e-03; 2.866094e-02; 6.170201e-02; 6.415332e-02; 1.944732e-02; 5.524699e-02; 3.740073e-03;-1.688229e-01;-6.599417e-02;-1.864098e-02; 1.080089e-02; 2.016498e-03;-2.290291e-02;-5.522919e-02;-2.578575e-02;-1.916242e-02; 1.726305e-02;-1.628757e-02; 6.773824e-02;-5.536897e-02;-4.904278e-02;-5.257080e-03;-2.951137e-02; 1.795731e-02; 2.976220e-02;-1.272056e-01; 4.171526e-02;-7.158299e-02;-4.376303e-02; 1.199198e-01;-8.699387e-03;-2.385099e-03
-1.377025e-01;-1.080860e-02;-3.162186e-02;-6.679422e-02; 6.704029e-03;-1.230133e-02;-1.095159e-02;-1.232974e-02;-1.349604e-01;-3.726544e-02; 5.040197e-03; 4.057072e-02;-4.763651e-02;-2.652050e-02;-1.660952e-02;-1.346306e-02;-9.678290e-03; 6.278303e-02; 7.162284e-02; 1.950385e-02;-2.840185e-02; 1.805776e-02;-8.688423e-03; 4.251854e-02; 7.573730e-03;-3.756424e-02; 2.389703e-03;-2.104912e-02; 1.881455e-01; 3.439474e-02;-1.320008e-02; 1.414916e-02; 2.988250e-02; 1.340767e-01;-5.965895e-02;-1.540785e-02;-2.460443e-02; 1.389193e-01; 1.303176e-01;-3.171101e-02;-1.629032e-02
-5.382005e-02;-6.792176e-02;-5.763674e-02;-3.642418e-02;-5.066217e-02; 2.299237e-02; 1.190828e-02; 6.481057e-03; 3.411148e-02;-6.984250e-02;-4.144890e-02;-1.063574e-02;-5.316532e-02; 3.479253e-02;-3.025169e-02;-1.920003e-02; 2.015232e-02; 3.137669e-03; 2.353594e-03;-1.286294e-02;-4.409358e-02;-6.730208e-02;-7.679378e-03;-1.693030e-02;-2.259248e-02;-5.131174e-02;-9.095051e-02;-1.500005e-02;-5.665340e-03;-9.435693e-02; 3.372097e-02; 2.173897e-02; 6.841611e-02; 2.479692e-02; 4.174225e-02;-5.302130e-02;-6.228930e-02;-3.875432e-02;-7.472251e-02; 7.163526e-02;-6.303098e-02
-5.570392e-03;-9.644236e-02;-8.306938e-02;-9.664126e-02;-4.583611e-02;-5.497157e-03; 3.707608e-05;-6.532331e-02;-2.199645e-02;-3.968155e-02;-5.456629e-02;-7.402588e-02;-2.930931e-02;-5.412553e-02;-8.827565e-02;-4.276563e-02;-4.353720e-02;-9.434247e-04;-1.031419e-02;-4.140855e-02;-5.626745e-02;-7.433700e-02; 4.451359e-02; 8.369156e-03;-5.639202e-02;-7.031453e-02; 7.300428e-02; 5.784444e-03;-1.028332e-01;-8.169738e-02;-1.050070e-02; 3.445130e-02;-7.295393e-02;-7.417816e-02; 4.054514e-02;-6.945604e-02;-4.952777e-02;-5.759170e-02;-5.543739e-02;-5.065046e-02;-2.692011e-03
-2.130472e-02;-1.601471e-02;-2.450812e-02; 3.162434e-03;-2.221455e-02;-3.296099e-02;-5.670553e-02;-2.472621e-03; 2.952884e-03;-1.795721e-02;-5.226453e-02;-1.001576e-01;-4.607378e-02; 1.606989e-02;-3.300629e-02;-4.084375e-02;-9.010379e-02;-6.915731e-02;-8.756898e-02;-6.779472e-02;-6.781019e-02;-7.783464e-02;-3.878010e-02;-7.664569e-02;-6.510141e-02;-7.242685e-02;-7.685414e-02;-9.042936e-02;-9.596764e-03;-2.719784e-02;-9.680798e-03;-4.050451e-02;-1.810982e-02; 2.314063e-02;-8.088663e-02;-3.467724e-02; 6.506043e-02; 3.394130e-02; 2.004103e-02;-4.033101e-02; 2.800442e-02
-2.642521e-02;-2.515509e-02;-2.996706e-02;-8.885049e-05; 8.856090e-02;-5.600220e-02; 2.983293e-02;-2.852941e-02; 6.831291e-02;-1.244908e-02; 4.956813e-02; 2.066758e-02; 3.756309e-02; 1.197052e-02; 3.241614e-02;-5.125705e-02;-5.431864e-02;-2.814746e-02;-2.270154e-02;-2.683327e-02;-2.890887e-02;-1.873640e-02;-3.962239e-02;-3.362839e-02; 3.393999e-02; 4.877807e-03;-3.368692e-02;-2.260628e-02; 1.479521e-02; 3.038368e-02;-3.533140e-02;-1.712951e-02; 1.740762e-02; 1.265059e-02;-7.315914e-02;-7.297865e-02; 5.794346e-02;-1.025226e-02; 5.362124e-02; 6.329126e-02; 3.340502e-02
 8.751018e-04;-4.984618e-02;-6.257486e-02; 4.938660e-02; 5.102768e-02;-7.586822e-02;-9.929434e-03;-4.523007e-03; 1.969659e-01;-6.753068e-02;-3.662834e-02;-5.512660e-02;-4.680427e-02;-6.424834e-02;-1.516768e-02;-8.498064e-02;-1.505375e-01;-4.791509e-02;-8.035782e-02;-5.962733e-02;-7.082380e-02;-2.056967e-02;-2.479987e-02;-4.567352e-02;-3.667367e-02;-3.569271e-03;-7.501700e-02;-2.613300e-02;-5.379921e-03; 1.299908e-01;-5.576453e-02;-6.561023e-02;-2.772047e-02; 2.410660e-02; 9.862726e-02;-5.784039e-02;-2.354330e-02;-7.514093e-03;-5.027171e-02; 8.051581e-02;-1.736831e-02
-1.245885e-02; 2.485966e-02;-2.802178e-02; 8.091316e-04; 1.068811e-01;-5.578862e-02;-5.985415e-02;-1.923031e-02; 4.432884e-02; 3.144208e-02; 7.942331e-03;-2.516292e-02;-4.853173e-03;-4.830348e-02;-2.791501e-02;-3.425157e-02; 3.103593e-02;-7.729188e-03;-4.864455e-03;-5.333412e-03; 2.259641e-02;-1.123602e-02; 3.747933e-02; 7.287786e-03; 1.872436e-02;-2.045783e-02; 1.533497e-02;-5.449959e-02; 3.771659e-02;-1.384038e-02;-5.401734e-02;-2.818254e-02; 4.603823e-03; 8.220809e-02;-6.065461e-02; 4.792601e-02;-4.592999e-02; 4.001215e-02; 6.441709e-02; 5.677578e-02; 1.832540e-02
-6.021940e-02;-1.389155e-01;-7.601209e-02;-3.792052e-02; 2.630242e-02;-3.078328e-02; 1.490935e-02;-3.239344e-02;-5.389338e-03;-4.199514e-02;-5.742489e-02;-6.385567e-02;-5.279822e-02; 7.494232e-03;-4.324952e-02;-9.280599e-02;-1.006286e-01;-4.284361e-03;-1.706475e-02;-6.330884e-02;-9.665289e-02;-4.216982e-02; 1.816164e-03;-4.190042e-02;-5.635093e-02;-5.758108e-02;-3.647537e-02;-9.055971e-02; 6.291982e-02; 3.941951e-03;-9.443505e-03;-4.162390e-02;-6.131871e-02; 5.514855e-02;-1.157353e-01;-1.062291e-01; 6.646576e-02; 4.866815e-02; 4.949319e-03;-6.505173e-02; 3.306871e-02
 1.423645e-02; 5.464893e-02; 2.225859e-02;-1.333183e-02; 6.428954e-02; 3.579468e-02;-6.063181e-03; 3.008239e-02; 1.289078e-01; 4.490171e-02;-3.406826e-03;-4.051880e-02; 5.972350e-03; 4.089569e-02; 1.531008e-02;-8.718573e-03; 2.348345e-02;-1.492578e-02;-2.671984e-02; 6.448016e-02; 3.496047e-02;-5.411204e-02; 3.058365e-02;-3.270015e-03; 5.302726e-03; 3.683877e-02;-1.131457e-02; 1.886050e-03; 7.632410e-02; 1.330583e-02;-6.951773e-03; 7.383027e-02; 6.303010e-02; 1.552401e-01;-5.580894e-03; 2.769868e-02; 3.542998e-02; 9.693780e-02; 1.342744e-01; 5.373476e-02; 9.103018e-02
-7.845923e-02;-4.958869e-02;-7.200142e-02;-2.582688e-02;-4.017723e-02;-1.303329e-02; 4.436747e-03;-8.340894e-02;-1.334389e-01;-4.409109e-02;-4.939872e-02;-4.595721e-03;-5.836514e-02; 4.598448e-03;-5.267891e-02;-6.764422e-02;-4.421660e-02;-3.356936e-02;-3.189317e-02;-2.583981e-02;-6.767767e-02;-3.362616e-02;-5.572675e-02;-5.231523e-02;-4.308097e-02;-3.090825e-02;-2.879526e-02;-5.873693e-02;-3.148266e-02;-2.992679e-03;-1.740889e-02;-4.189350e-02;-4.675208e-02;-5.101485e-02;-1.035603e-01;-7.688943e-02;-1.439244e-03; 2.607473e-02;-2.656993e-02;-1.159558e-01;-8.092042e-03
 1.461586e-02;-2.308756e-02; 9.047359e-03;-1.588632e-02;-4.642056e-02; 2.624205e-02; 6.640043e-02; 8.122440e-02;-1.167054e-01;-4.250054e-02; 1.667310e-02; 7.796234e-02; 5.855404e-02; 1.095661e-01; 7.793378e-02; 5.925719e-02;-6.090858e-02; 6.900876e-03; 3.543306e-02; 1.571721e-01; 6.847892e-02; 4.211460e-02;-2.758967e-02;-6.628496e-03; 1.007434e-02; 5.418960e-02;-3.416161e-03; 5.549818e-02;-1.366674e-02;-1.194749e-01; 3.742374e-02;-1.348928e-02;-4.638024e-02; 3.871231e-02;-8.438291e-02; 1.031085e-01;-7.811989e-02;-1.872776e-02;-8.386599e-02;-8.868493e-02;-4.252383e-02
-1.371281e-01; 2.648989e-02;-3.752797e-02;-1.228249e-01;-1.311562e-02;-1.163373e-02; 3.242830e-02;-3.358941e-02;-1.722337e-02;-5.441055e-02;-6.175161e-02; 2.322971e-03; 1.060056e-02;-5.058072e-02;-8.200614e-03;-1.827818e-02;-3.425476e-02;-4.864375e-02;-6.318545e-03; 1.522380e-03;-2.180775e-02;-2.554397e-02;-1.046939e-01; 5.653725e-03; 2.416756e-02;-8.234182e-03; 2.356624e-02;-3.122830e-02;-4.993819e-02;-1.869948e-02;-1.055869e-02;-3.493124e-02;-7.080998e-02;-2.067976e-01;-3.283840e-02;-2.143535e-02;-1.960388e-02;-4.103903e-02;-1.837701e-02; 9.991052e-03;-6.624370e-02
 5.968178e-02;-7.608126e-02;-9.010124e-02;-8.453825e-02; 6.804633e-02;-2.078977e-02;-7.097912e-03;-4.637468e-02;-8.885332e-02;-6.745524e-03;-3.025370e-03; 1.728868e-02;-7.398232e-03; 2.710349e-02;-3.713040e-02; 3.509225e-02; 7.831650e-02; 3.443583e-02; 3.159274e-02; 7.954446e-05;-3.180238e-02; 1.924143e-03;-3.982900e-02;-8.207077e-03;-8.615320e-03;-8.085362e-03; 1.555417e-02;-6.696201e-02;-1.227105e-03;-2.701350e-02; 4.110451e-02; 1.530863e-03;-1.158661e-02; 2.528718e-02; 1.422745e-02;-4.541224e-02; 5.565895e-03; 3.304098e-02; 2.285120e-02;-2.441059e-03;-7.823791e-03
 5.812776e-03;-7.224995e-02; 8.711766e-03;-4.401756e-02; 1.772762e-02; 2.822953e-02; 3.411347e-02; 2.482555e-02; 2.122506e-02; 2.350934e-02; 3.280056e-02; 7.051781e-03; 4.453238e-02; 4.002064e-02; 4.305304e-02;-1.331757e-03;-7.977259e-03; 3.424254e-02; 1.934470e-02; 7.568794e-02; 7.607583e-03; 3.075678e-02; 2.079812e-02;-2.089474e-02; 6.838435e-02; 6.228049e-02; 4.776138e-03; 1.970255e-04; 6.997419e-02; 6.652588e-03; 5.989809e-02; 3.451100e-02;-2.590598e-02; 3.451364e-02; 1.855356e-02; 4.108643e-03; 2.525508e-02; 6.174492e-02; 6.590267e-02; 5.708323e-02; 3.530135e-02
-7.428995e-02;-8.204683e-02;-1.380757e-01;-7.071936e-02;-8.417500e-02;-1.480303e-02;-3.543863e-03;-7.589829e-02;-9.994137e-02;-3.055450e-02; 1.156407e-02; 7.320746e-03;-1.051370e-02;-3.713766e-02;-2.213912e-02;-3.123277e-02; 3.720429e-02;-9.727469e-03;-1.786819e-03;-4.309337e-02;-4.465404e-02;-4.497702e-02; 2.425245e-02; 3.907591e-02;-5.354452e-02;-5.982542e-02; 7.341688e-02; 1.676520e-02;-7.223978e-02;-4.106670e-02; 2.060073e-02;-1.517669e-02;-7.066285e-02;-2.129331e-02;-8.618414e-02;-7.371972e-02;-8.769188e-02;-7.809720e-02;-2.190749e-02;-3.460159e-02;-4.199895e-02
-6.305542e-02;-4.022598e-02;-2.267530e-02;-1.789111e-02; 2.440537e-02; 5.167384e-02;-2.056626e-02;-1.684970e-02;-1.499795e-01; 8.574453e-02; 5.062752e-03;-1.556742e-03; 2.504729e-02; 2.314414e-03; 1.193995e-03;-1.401279e-02; 3.636766e-03; 1.883161e-02; 3.996848e-02; 1.123446e-02; 2.864298e-03; 9.503868e-02; 2.013085e-02; 1.153582e-03;-1.865326e-02;-1.071262e-02;-1.677936e-03; 3.568276e-02;-1.671160e-02;-4.031314e-02; 2.845813e-02; 6.121955e-04;-1.821666e-02; 6.536616e-02;-1.436444e-01;-3.835353e-02;-2.178314e-02; 3.969968e-02; 1.196069e-02;-1.243613e-01; 2.459032e-02
-9.232800e-02;-3.852493e-02;-1.318896e-01;-5.103689e-02;-9.199428e-02;-1.996247e-02; 8.247602e-03;-7.531410e-03;-1.124569e-01; 1.125138e-02;-2.118217e-02; 1.025239e-02; 5.550177e-02;-9.236062e-03; 5.265012e-02; 3.835590e-02;-9.878877e-02; 4.584764e-03; 1.640319e-02;-1.040784e-01;-1.405282e-02; 2.743057e-02;-2.392577e-02;-1.558561e-02; 2.672307e-02; 6.444275e-02;-4.042604e-02;-2.032223e-02; 2.405673e-02; 3.774525e-02;-5.394169e-02;-1.490879e-02; 1.808252e-03; 6.884170e-02;-8.220220e-02;-4.155343e-02;-7.058201e-03; 1.063838e-02;-4.118383e-02;-8.851199e-02; 3.473702e-02
 6.728357e-02; 5.553285e-03;-2.353372e-02;-3.147516e-03;-1.564759e-03; 4.865251e-03;-1.836338e-02;-4.830645e-02; 8.007432e-02;-6.881638e-02;-2.021818e-02; 2.310707e-02; 2.006623e-02;-5.291279e-03;-1.149555e-02; 1.454544e-02;-1.290830e-02; 1.210573e-02; 1.803623e-02;-4.093794e-02;-2.024190e-03;-2.224964e-02;-4.504040e-02; 1.604459e-02;-3.690698e-02; 1.557805e-02; 2.330160e-02; 1.751693e-02;-3.177417e-02; 5.812294e-02;-9.404578e-03; 1.521729e-02;-6.474246e-02;-2.382219e-03; 4.134686e-02;-4.955587e-03;-6.067412e-02;-2.577255e-02;-5.629529e-02; 6.250225e-02;-1.168609e-01
 6.193249e-02;-6.061843e-02;-1.703320e-02;-2.530585e-02; 1.537864e-01;-4.808145e-02;-4.066370e-02;-7.613808e-03; 7.848634e-02;-3.810684e-02;-4.268281e-02;-5.930417e-02;-5.504399e-02;-4.214947e-02;-4.189392e-02;-4.881043e-02; 1.407573e-02;-3.052093e-02;-6.966414e-02; 3.602167e-02;-5.627102e-02;-8.216821e-02;-3.478232e-02;-5.051209e-02;-7.531397e-02;-3.360019e-02; 2.022071e-02;-5.570754e-02; 9.726937e-02;-3.260567e-02;-2.327316e-02;-1.568406e-03; 2.696936e-02; 5.444327e-02; 6.355511e-02;-1.710563e-02; 6.726639e-02;-3.021338e-02; 6.301946e-02; 1.155947e-01; 4.064431e-04
-4.599421e-02;-8.689741e-03;-2.234320e-02; 4.751319e-02;-4.683918e-02; 6.021788e-03; 6.270784e-02; 9.321197e-03;-8.695030e-03; 1.586266e-02; 3.578065e-02; 4.356406e-02; 4.094894e-02; 4.639860e-03; 1.817323e-02; 7.654603e-02; 6.253123e-02; 5.145774e-02; 4.207162e-02;-6.238374e-02; 2.728291e-02; 6.567182e-02; 1.621845e-02; 9.034954e-03; 7.975974e-03;-1.309994e-03; 9.868818e-03;-4.947082e-03; 6.849308e-03;-4.525607e-02;-4.361753e-02;-1.193171e-02;-1.565411e-02; 1.163882e-02;-2.138906e-02;-2.619859e-02; 1.222763e-02; 3.720774e-02; 7.062595e-02; 6.239664e-03;-1.316964e-02
-1.538905e-03;-1.445013e-02; 3.669964e-02;-1.406923e-02;-2.852814e-02;-3.110715e-02; 1.191429e-02; 3.557449e-03;-1.876529e-03; 1.546487e-02;-2.732759e-02;-5.761448e-03;-2.288488e-02;-3.768722e-02;-4.958659e-02; 1.219294e-02;-9.835842e-03; 5.697424e-03; 8.334580e-03;-2.836629e-02; 8.510283e-03; 3.027378e-02;-2.963462e-02; 2.709351e-02; 3.751153e-02; 6.957025e-04; 3.422628e-02; 9.462167e-05;-8.553078e-02; 4.027741e-02;-2.321183e-02;-5.188288e-02;-3.817075e-02;-1.132322e-02; 6.901052e-02;-1.154038e-02;-5.429097e-02;-4.300116e-02;-1.271551e-02; 8.330656e-02;-4.480694e-02
-1.741540e-01; 4.450124e-02; 9.774869e-02; 1.068055e-02;-5.155842e-02;-4.867286e-02; 2.150453e-02; 2.879850e-02; 5.223025e-03; 1.661697e-02; 8.509191e-02; 4.081954e-02; 4.657181e-02;-9.153716e-02; 3.130925e-02;-1.225355e-02;-6.699044e-02;-5.709433e-02;-6.752358e-02;-4.309691e-02; 4.934934e-02; 1.195931e-02; 2.152342e-02;-5.243444e-02; 1.553031e-02; 4.738890e-02;-1.682455e-02;-1.570887e-03; 1.304668e-01;-1.059177e-01;-8.750266e-02; 2.777712e-02;-1.139837e-01; 1.281332e-01;-5.285214e-02; 2.195775e-02; 1.170730e-01; 1.090873e-01;-5.635426e-03;-9.196597e-02; 8.442832e-03
-1.067636e-02;-6.832231e-02;-3.687904e-04;-3.369217e-02;-1.561054e-02;-7.849703e-02;-1.597295e-01;-4.960361e-02; 8.933438e-02;-2.479585e-02;-6.605699e-02;-1.201824e-01;-5.459608e-02;-6.669980e-02;-1.528512e-02;-6.201089e-02;-3.107926e-02;-5.469600e-02;-4.088990e-02;-7.471387e-02;-1.330969e-01;-4.059687e-02;-7.550067e-02;-1.044359e-01;-1.035126e-01;-9.171815e-02;-8.669414e-02;-8.000273e-02; 1.150875e-03; 5.228426e-02;-3.793328e-02;-5.317248e-02; 1.707373e-02;-5.612396e-03; 2.498054e-02;-1.082120e-01;-1.989799e-02; 1.216204e-02; 1.380251e-01; 3.625192e-02;-3.991500e-02
 1.306468e-01; 1.184757e-02; 7.286080e-02; 6.282000e-02;-9.039785e-02;-3.619425e-02;-6.021168e-02;-4.160729e-02; 2.148830e-02;-6.371477e-02; 4.624694e-03;-8.146064e-02;-4.919864e-02;-5.740217e-02;-6.467907e-02; 6.477251e-03;-7.950968e-02;-8.864164e-02;-6.544243e-02;-6.146716e-02;-3.655705e-02;-8.386098e-02; 3.178822e-02;-1.589956e-02;-6.060468e-02;-4.809099e-02; 2.347400e-02;-3.716623e-02; 7.919750e-02; 2.531188e-03; 5.229728e-02;-1.520104e-02; 2.356550e-02; 4.854704e-02;-7.828631e-03;-2.433127e-02; 8.882594e-03; 5.119786e-02; 2.487171e-02; 1.668157e-01;-4.941443e-02
 1.000814e-01;-5.433948e-02;-2.604140e-02;-2.081652e-02; 1.397145e-02;-4.250630e-02; 2.743963e-03;-5.622704e-02;-6.886626e-02; 4.049370e-02;-1.688311e-02;-4.218572e-02; 1.986997e-02;-4.778326e-02;-3.516620e-02; 4.675819e-03; 1.687201e-02;-2.587867e-02;-7.382525e-03;-1.013158e-01;-4.411540e-02; 3.775783e-02; 4.673655e-02;-1.818932e-02;-3.623062e-02;-7.336272e-02; 1.309256e-02;-3.703201e-02;-4.399969e-02; 7.005924e-03;-9.520621e-03; 3.786715e-03;-9.315916e-06;-5.411077e-02; 4.728349e-02;-7.138248e-02; 6.992989e-03;-9.879015e-02;-5.805128e-02; 2.763735e-03;-1.672054e-02
-3.451406e-03; 6.617176e-03;-1.531246e-02; 7.623934e-03; 6.256012e-02; 5.837870e-03;-4.774177e-02;-4.597786e-03;-2.690060e-02; 3.202164e-03; 1.816741e-03;-5.484570e-02;-4.590947e-02;-2.439157e-03;-4.316291e-02; 2.180723e-03; 4.622139e-03;-6.572642e-03;-2.315880e-03; 3.696219e-02;-2.173785e-02;-2.631764e-02;-1.392436e-02; 9.797754e-03;-2.266914e-02;-3.531748e-03;-2.920792e-02; 1.770641e-02; 1.093164e-02; 5.181130e-02; 1.396975e-02; 1.011610e-02;-4.186540e-02;-1.288755e-02;-1.232977e-02;-2.321874e-02; 3.163115e-02;-3.905315e-02; 2.613679e-02; 2.705502e-02;-1.429130e-02
-4.424414e-02; 1.207118e-02;-7.795023e-02; 9.955505e-03; 3.646425e-02; 3.129137e-02;-1.155904e-02;-6.722668e-02;-6.882621e-02;-2.585646e-02;-4.541330e-04; 3.000901e-02;-2.029709e-02; 3.106680e-02;-3.609295e-02; 1.171854e-02; 2.033622e-02; 1.895628e-02; 4.286027e-02;-1.050621e-02; 1.316944e-02;-6.050264e-03;-1.642837e-02;-1.158995e-02;-2.009585e-03;-3.539159e-02;-2.757735e-02;-1.701526e-04;-2.484923e-02;-8.440591e-02; 1.525771e-02; 1.274337e-02; 2.330017e-02; 7.872699e-02; 3.334340e-02;-1.746671e-02;-2.077041e-02; 1.467615e-02; 7.399204e-02; 1.277313e-02;-5.179370e-02
-6.110362e-02;-7.719964e-02;-1.199591e-01;-1.482993e-01;-1.309888e-01;-2.279842e-02;-6.378563e-02;-9.848306e-02;-1.171921e-01;-6.550667e-02;-7.746879e-02;-6.113005e-03; 3.504202e-03;-3.880311e-02;-2.434155e-03;-5.148977e-03; 3.780109e-02;-7.952309e-03; 5.503647e-02;-5.078440e-02; 3.912507e-02; 4.852322e-02;-9.077058e-02; 2.847788e-02; 4.748815e-02;-2.598951e-02; 1.881015e-02; 1.252391e-02;-6.560824e-02;-5.449990e-03;-1.204171e-02;-6.267514e-02;-1.485637e-02;-8.079850e-02;-1.217212e-02;-1.093517e-02;-1.087199e-01;-1.163653e-02;-6.259489e-02;-8.759150e-02;-5.983420e-02
-6.099274e-03; 1.203274e-01; 1.403676e-01; 8.115548e-02; 1.219435e-01; 8.867397e-02; 9.372940e-02; 1.329361e-01;-7.560784e-04; 7.763618e-02; 1.082776e-01; 1.145299e-01; 5.602021e-02; 9.472143e-02; 3.265962e-02; 1.713073e-01; 1.542835e-01; 9.400717e-02; 2.968290e-02; 8.006549e-02; 4.077378e-02; 3.269065e-02; 6.490563e-02; 1.207639e-01; 6.311459e-02; 3.521477e-02; 6.329382e-02; 1.256739e-01;-1.573339e-02; 1.659142e-01; 1.070350e-01; 6.023052e-02; 5.714738e-02; 3.078132e-03; 6.836793e-02; 4.787607e-02;-5.197809e-03; 1.099795e-02; 4.055623e-02; 1.614227e-01; 4.997616e-02
-5.868347e-02; 1.356110e-02; 4.008311e-02; 1.155351e-01; 8.870052e-02; 5.197195e-02; 1.668845e-05; 8.362489e-02; 6.091395e-02; 2.028941e-02; 1.187273e-01; 1.977512e-02; 8.321525e-02; 6.937360e-02; 6.681270e-02; 2.652810e-03;-2.294016e-02; 3.391136e-02; 4.883010e-02; 2.386533e-02; 2.939389e-02; 2.643437e-02; 5.739778e-02; 1.034969e-02; 7.238199e-02; 3.939108e-02; 1.250225e-02; 4.404787e-02; 3.676103e-02;-5.745902e-03; 1.273092e-01; 4.834788e-02; 1.909985e-02; 9.245124e-02; 1.154543e-02; 5.798249e-02; 7.651095e-02; 1.292882e-01; 2.725681e-02; 1.662788e-01; 1.311634e-01
-4.453612e-02;-5.116380e-02;-3.409316e-02;-7.611745e-02;-7.687470e-02;-4.507036e-02; 3.578945e-03;-3.403588e-02;-3.680525e-02;-9.286362e-03;-3.787543e-02;-4.330477e-02; 1.284872e-02;-3.832618e-02;-4.326739e-02; 1.608863e-02;-4.726149e-02;-4.101186e-02;-1.491052e-02; 6.317529e-02;-2.140096e-02;-2.278865e-02;-9.791440e-03;-1.913924e-04;-2.447233e-02; 2.689855e-03;-4.087564e-03;-4.228901e-02;-5.827632e-02;-5.149417e-02;-8.344885e-03;-3.130224e-02; 3.158238e-03;-2.179100e-02;-3.482268e-02; 1.056371e-03;-1.813747e-03;-3.881979e-02;-4.384603e-03;-2.557045e-02; 8.273513e-03
-2.525268e-02; 1.572378e-02; 8.642365e-02;-4.515083e-02;-2.397415e-02; 8.533080e-03;-3.685748e-02;-1.560105e-02; 6.848088e-03;-2.055662e-03;-4.133134e-02;-2.145605e-02;-2.497305e-02; 7.163691e-03;-2.956635e-02; 6.827433e-02; 9.853403e-02; 3.529861e-03; 4.069025e-03;-3.671106e-02; 1.824821e-02; 1.433420e-02;-5.613720e-03;-1.381328e-02; 9.411387e-03;-1.689123e-02; 3.050619e-02;-2.285471e-02;-6.741238e-02;-8.493262e-03;-4.650837e-02;-4.234224e-02; 4.929855e-03;-1.350198e-02;-5.289283e-03; 7.917898e-02;-4.580683e-02;-6.940756e-02;-3.705249e-02; 2.512219e-02;-5.687203e-02
-6.529540e-02; 5.658832e-02; 1.674775e-01; 6.226630e-02; 3.486981e-02; 1.557436e-02; 3.203469e-02; 7.238139e-02;-3.403073e-02; 7.008781e-02; 3.891868e-02; 6.121370e-02; 8.682969e-02;-1.739458e-02; 5.333643e-02; 6.940157e-02;-3.194745e-02; 3.024099e-02; 7.186491e-02; 3.878200e-02; 9.068432e-02; 3.090752e-02;-1.056788e-02; 8.208435e-02; 2.491828e-02; 4.669244e-02; 8.124229e-02; 2.369272e-02; 8.158969e-02;-3.611353e-03; 4.998635e-02;-8.922004e-03; 2.378660e-02; 1.236912e-02;-5.548099e-03; 3.252266e-02; 6.250541e-02; 3.338597e-02;-1.202199e-02; 2.269111e-02; 6.254412e-02
 1.345857e-02;-4.066523e-02;-9.670594e-03;-7.879041e-03;-2.197879e-02; 4.623079e-02;-1.845831e-02; 6.424807e-03;-1.240931e-02;-9.888230e-03; 4.269944e-02; 2.969562e-03; 4.338968e-02;-1.508393e-02; 1.626761e-02;-6.950051e-04;-5.905461e-02;-2.047388e-03; 1.211143e-02;-4.559432e-02; 7.197975e-03; 2.471431e-02; 7.885356e-03; 2.391122e-02; 1.966420e-02;-2.746809e-02; 2.703492e-02; 4.659837e-02;-4.093205e-02; 1.695284e-01; 6.959485e-02; 1.885776e-02; 2.722993e-02;-1.099486e-01;-2.729691e-02;-5.997375e-03;-3.883656e-02;-7.504434e-02;-5.585379e-02; 1.185926e-01;-6.865501e-02
 2.830048e-02; 1.079919e-02; 1.736868e-02; 1.526553e-02; 1.269537e-01;-3.281654e-02; 1.461013e-02;-3.848966e-03; 2.096378e-02; 9.705541e-02; 4.051833e-02;-8.356363e-03; 5.528263e-02; 4.203268e-02; 1.068682e-02; 6.878418e-03;-1.005499e-01; 4.106962e-02; 9.957848e-03;-1.184930e-01;-1.137392e-02; 1.734338e-02; 7.637918e-03;-1.991760e-02;-3.282915e-02;-2.237056e-02;-2.301696e-02; 1.315362e-03; 6.939667e-02; 9.968511e-02;-1.810107e-02;-3.874132e-02; 3.490062e-02; 4.805933e-02;-1.158160e-01;-1.490040e-03; 1.030256e-01; 8.002706e-02; 4.812923e-02;-4.617040e-02; 9.359688e-02
