"hgnc_symbol"	"h_entrez_id"	"mgi_symbol"	"mgi_accession_id"	"ensembl_gene_id"
"ADAP2"	55803	"Adap2"	"MGI:2663075"	"ENSG00000184060"
"ADAR"	103	"Adar"	"MGI:1889575"	"ENSG00000160710"
"ADARB1"	104	"Adarb1"	"MGI:891999"	"ENSG00000197381"
"ADARB2"	105	"Adarb2"	"MGI:2151118"	"ENSG00000185736"
"ADAT1"	23536	"Adat1"	"MGI:1353631"	"ENSG00000065457"
"ADAT2"	134637	"Adat2"	"MGI:1914007"	"ENSG00000189007"
"ADAT3"	113179	"Adat3"	"MGI:1924344"	"ENSG00000213638"
"ADCK1"	57143	"Adck1"	"MGI:1919363"	"ENSG00000063761"
"ADCK2"	90956	"Adck2"	"MGI:1889336"	"ENSG00000133597"
"ADCK5"	203054	"Adck5"	"MGI:2679274"	"ENSG00000285451"
"ADCK5"	203054	"Adck5"	"MGI:2679274"	"ENSG00000173137"
"ADCY1"	107	"Adcy1"	"MGI:99677"	"ENSG00000164742"
"ADCY10"	55811	"Adcy10"	"MGI:2660854"	"ENSG00000143199"
"ADCY2"	108	"Adcy2"	"MGI:99676"	"ENSG00000078295"
"ADCY3"	109	"Adcy3"	"MGI:99675"	"ENSG00000138031"
"ADCY4"	196883	"Adcy4"	"MGI:99674"	"ENSG00000284814"
"ADCY4"	196883	"Adcy4"	"MGI:99674"	"ENSG00000129467"
"ADCY5"	111	"Adcy5"	"MGI:99673"	"ENSG00000173175"
"ADCY6"	112	"Adcy6"	"MGI:87917"	"ENSG00000174233"
"ADCY7"	113	"Adcy7"	"MGI:102891"	"ENSG00000121281"
"ADCY8"	114	"Adcy8"	"MGI:1341110"	"ENSG00000155897"
"ADCY9"	115	"Adcy9"	"MGI:108450"	"ENSG00000162104"
"ADCYAP1"	116	"Adcyap1"	"MGI:105094"	"ENSG00000141433"
"ADCYAP1R1"	117	"Adcyap1r1"	"MGI:108449"	"ENSG00000078549"
"ADD1"	118	"Add1"	"MGI:87918"	"ENSG00000087274"
"ADD2"	119	"Add2"	"MGI:87919"	"ENSG00000075340"
"ADD3"	120	"Add3"	"MGI:1351615"	"ENSG00000148700"
"ADGB"	79747	"Adgb"	"MGI:3605549"	"ENSG00000118492"
"ADGRA1"	84435	"Adgra1"	"MGI:1277167"	"ENSG00000197177"
"ADGRA2"	25960	"Adgra2"	"MGI:1925810"	"ENSG00000020181"
"ADGRA3"	166647	"Adgra3"	"MGI:1917943"	"ENSG00000152990"
"ADGRB1"	575	"Adgrb1"	"MGI:1933736"	"ENSG00000181790"
"ADGRB2"	576	"Adgrb2"	"MGI:2451244"	"ENSG00000121753"
"ADGRB3"	577	"Adgrb3"	"MGI:2441837"	"ENSG00000135298"
"ADGRD1"	283383	"Adgrd1"	"MGI:3041203"	"ENSG00000111452"
"ADGRE1"	2015	"Adgre1"	"MGI:106912"	"ENSG00000174837"
"ADGRE2"	30817	"Adgre5"	"MGI:1347095"	"ENSG00000127507"
"ADGRE4P"	326342	"Adgre4"	"MGI:1196464"	"ENSG00000268758"
"ADGRE5"	976	"Adgre5"	"MGI:1347095"	"ENSG00000123146"
"ADGRF1"	266977	"Adgrf1"	"MGI:1924846"	"ENSG00000153292"
"ADGRF2"	222611	"Adgrf2"	"MGI:2182728"	"ENSG00000164393"
"ADGRF3"	165082	"Adgrf3"	"MGI:2685887"	"ENSG00000173567"
"ADGRF4"	221393	"Adgrf4"	"MGI:1925499"	"ENSG00000153294"
"ADGRF5"	221395	"Adgrf5"	"MGI:2182928"	"ENSG00000069122"
"ADGRG1"	9289	"Adgrg1"	"MGI:1340051"	"ENSG00000205336"
"ADGRG2"	10149	"Adgrg2"	"MGI:2446854"	"ENSG00000173698"
"ADGRG3"	222487	"Adgrg3"	"MGI:1859670"	"ENSG00000182885"
"ADGRG4"	139378	"Adgrg4"	"MGI:2685213"	"ENSG00000156920"
"ADGRG5"	221188	"Adgrg5"	"MGI:2685955"	"ENSG00000159618"
"ADGRG6"	57211	"Adgrg6"	"MGI:1916151"	"ENSG00000112414"
"ADGRG7"	84873	"Adgrg7"	"MGI:2441732"	"ENSG00000144820"
"ADGRL1"	22859	"Adgrl1"	"MGI:1929461"	"ENSG00000288324"
"ADGRL1"	22859	"Adgrl1"	"MGI:1929461"	"ENSG00000072071"
"ADGRL2"	23266	"Adgrl2"	"MGI:2139714"	"ENSG00000117114"
"ADGRL3"	23284	"Adgrl3"	"MGI:2441950"	"ENSG00000150471"
"ADGRL4"	64123	"Adgrl4"	"MGI:2655562"	"ENSG00000162618"
"ADGRV1"	84059	"Adgrv1"	"MGI:1274784"	"ENSG00000164199"
"ADH1A"	124	"Adh1"	"MGI:87921"	"ENSG00000187758"
"ADH1B"	125	"Adh1"	"MGI:87921"	"ENSG00000196616"
"ADH1C"	126	"Adh1"	"MGI:87921"	"ENSG00000248144"
"ADH4"	127	"Adh4"	"MGI:1349472"	"ENSG00000198099"
"ADH5"	128	"Adh5"	"MGI:87929"	"ENSG00000197894"
"ADH6"	130	"Adh6b"	"MGI:2446626"	"ENSG00000172955"
"ADH7"	131	"Adh7"	"MGI:87926"	"ENSG00000196344"
"ADHFE1"	137872	"Adhfe1"	"MGI:1923437"	"ENSG00000147576"
"ADI1"	55256	"Adi1"	"MGI:2144929"	"ENSG00000280830"
"ADI1"	55256	"Adi1"	"MGI:2144929"	"ENSG00000182551"
"ADIG"	149685	"Adig"	"MGI:2675492"	"ENSG00000182035"
"ADIPOQ"	9370	"Adipoq"	"MGI:106675"	"ENSG00000181092"
"ADIPOR1"	51094	"Adipor1"	"MGI:1919924"	"ENSG00000159346"
"ADIPOR2"	79602	"Adipor2"	"MGI:93830"	"ENSG00000285070"
"ADIPOR2"	79602	"Adipor2"	"MGI:93830"	"ENSG00000006831"
"ADISSP"	54976	"Adissp"	"MGI:1914576"	NA
"ADK"	132	"Adk"	"MGI:87930"	"ENSG00000156110"
"ADM"	133	"Adm"	"MGI:108058"	"ENSG00000148926"
"ADM2"	79924	"Adm2"	"MGI:2675256"	"ENSG00000128165"
"ADNP"	23394	"Adnp"	"MGI:1338758"	"ENSG00000101126"
"ADNP2"	22850	"Adnp2"	"MGI:2448562"	"ENSG00000101544"
"ADO"	84890	"Ado"	"MGI:2685083"	"ENSG00000181915"
"ADORA1"	134	"Adora1"	"MGI:99401"	"ENSG00000163485"
"ADORA2A"	135	"Adora2a"	"MGI:99402"	"ENSG00000128271"
"ADORA2B"	136	"Adora2b"	"MGI:99403"	"ENSG00000170425"
"ADORA3"	140	"Adora3"	"MGI:104847"	"ENSG00000282608"
"ADPGK"	83440	"Adpgk"	"MGI:1919391"	"ENSG00000159322"
"ADPRH"	141	"Adprh"	"MGI:1098234"	"ENSG00000144843"
"ADPRHL1"	113622	"Adprhl1"	"MGI:2442168"	"ENSG00000153531"
"ADPRM"	56985	"Adprm"	"MGI:1913608"	"ENSG00000170222"
"ADPRS"	54936	"Adprs"	"MGI:2140364"	"ENSG00000116863"
"ADRA1A"	148	"Adra1a"	"MGI:104773"	"ENSG00000120907"
"ADRA1B"	147	"Adra1b"	"MGI:104774"	"ENSG00000170214"
"ADRA1D"	146	"Adra1d"	"MGI:106673"	"ENSG00000171873"
"ADRA2A"	150	"Adra2a"	"MGI:87934"	"ENSG00000150594"
"ADRA2B"	151	"Adra2b"	"MGI:87935"	"ENSG00000274286"
"ADRA2C"	152	"Adra2c"	"MGI:87936"	"ENSG00000184160"
"ADRB1"	153	"Adrb1"	"MGI:87937"	"ENSG00000043591"
"ADRB2"	154	"Adrb2"	"MGI:87938"	"ENSG00000169252"
"ADRB3"	155	"Adrb3"	"MGI:87939"	"ENSG00000188778"
"ADRM1"	11047	"Adrm1"	"MGI:1929289"	"ENSG00000130706"
"ADRM1"	11047	"Adrm1b"	"MGI:3642386"	"ENSG00000130706"
"ADSL"	158	"Adsl"	"MGI:103202"	"ENSG00000239900"
"ADSS1"	122622	"Adssl1"	"MGI:87947"	"ENSG00000185100"
"ADSS2"	159	"Adss"	"MGI:87948"	"ENSG00000035687"
"ADTRP"	84830	"Adtrp"	"MGI:1924596"	"ENSG00000111863"
"AEBP1"	165	"Aebp1"	"MGI:1197012"	"ENSG00000106624"
"AEBP2"	121536	"Aebp2"	"MGI:1338038"	"ENSG00000139154"
"AEN"	64782	"Aen"	"MGI:1915298"	"ENSG00000181026"
"AFAP1"	60312	"Afap1"	"MGI:1917542"	"ENSG00000196526"
"AFAP1L1"	134265	"Afap1l1"	"MGI:2147199"	"ENSG00000157510"
"AFAP1L2"	84632	"Afap1l2"	"MGI:2147658"	"ENSG00000169129"
"AFDN"	4301	"Afdn"	"MGI:1314653"	"ENSG00000130396"
"AFF1"	4299	"Aff1"	"MGI:1100819"	"ENSG00000172493"
"AFF2"	2334	"Aff2"	"MGI:1202294"	"ENSG00000155966"
"AFF3"	3899	"Aff3"	"MGI:106927"	"ENSG00000144218"
"AFF4"	27125	"Aff4"	"MGI:2136171"	"ENSG00000072364"
"AFG1L"	246269	"Afg1l"	"MGI:2148801"	"ENSG00000135537"
"AFG3L1P"	172	"Afg3l1"	"MGI:1928277"	"ENSG00000223959"
"AFG3L2"	10939	"Afg3l2"	"MGI:1916847"	"ENSG00000141385"
"AFM"	173	"Afm"	"MGI:2429409"	"ENSG00000079557"
"AFMID"	125061	"Afmid"	"MGI:2448704"	"ENSG00000183077"
"AFP"	174	"Afp"	"MGI:87951"	"ENSG00000081051"
"AFTPH"	54812	"Aftph"	"MGI:1923012"	"ENSG00000119844"
"AGA"	175	"Aga"	"MGI:104873"	"ENSG00000038002"
"AGAP1"	116987	"Agap1"	"MGI:2653690"	"ENSG00000157985"
"AGAP11"	119385	"Agap1"	"MGI:2653690"	"ENSG00000261011"
"AGAP2"	116986	"Agap2"	"MGI:3580016"	"ENSG00000135439"
"AGAP3"	116988	"Agap3"	"MGI:2183446"	"ENSG00000133612"
"AGAP5"	729092	"Agap1"	"MGI:2653690"	"ENSG00000172650"
"AGAP7P"	653268	"Agap1"	"MGI:2653690"	"ENSG00000264204"
"AGAP9"	642517	"Agap1"	"MGI:2653690"	"ENSG00000204172"
"AGBL1"	123624	"Agbl1"	"MGI:3646469"	"ENSG00000273540"
"AGBL2"	79841	"Agbl2"	"MGI:2443254"	"ENSG00000285501"
"AGBL2"	79841	"Agbl2"	"MGI:2443254"	"ENSG00000165923"
"AGBL3"	340351	"Agbl3"	"MGI:1923473"	"ENSG00000146856"
"AGBL4"	84871	"Agbl4"	"MGI:1918244"	"ENSG00000186094"
"AGBL5"	60509	"Agbl5"	"MGI:2441745"	"ENSG00000084693"
"AGER"	177	"Ager"	"MGI:893592"	"ENSG00000230514"
"AGER"	177	"Ager"	"MGI:893592"	"ENSG00000229058"
"AGER"	177	"Ager"	"MGI:893592"	"ENSG00000231268"
"AGER"	177	"Ager"	"MGI:893592"	"ENSG00000237405"
"AGER"	177	"Ager"	"MGI:893592"	"ENSG00000206320"
"AGER"	177	"Ager"	"MGI:893592"	"ENSG00000234729"
"AGER"	177	"Ager"	"MGI:893592"	"ENSG00000204305"
"AGFG1"	3267	"Agfg1"	"MGI:1333754"	"ENSG00000173744"
"AGFG2"	3268	"Agfg2"	"MGI:2443267"	"ENSG00000106351"
"AGGF1"	55109	"Aggf1"	"MGI:1913799"	"ENSG00000164252"
"AGK"	55750	"Agk"	"MGI:1917173"	"ENSG00000262327"
"AGK"	55750	"Agk"	"MGI:1917173"	"ENSG00000006530"
"AGL"	178	"Agl"	"MGI:1924809"	"ENSG00000162688"
"AGMAT"	79814	"Agmat"	"MGI:1923236"	"ENSG00000116771"
"AGMO"	392636	"Agmo"	"MGI:2442495"	"ENSG00000187546"
"AGO1"	26523	"Ago1"	"MGI:2446630"	"ENSG00000092847"
"AGO2"	27161	"Ago2"	"MGI:2446632"	"ENSG00000123908"
"AGO3"	192669	"Ago3"	"MGI:2446634"	"ENSG00000126070"
"AGO4"	192670	"Ago4"	"MGI:1924100"	"ENSG00000134698"
"AGPAT1"	10554	"Agpat1"	"MGI:1932075"	"ENSG00000236873"
"AGPAT1"	10554	"Agpat1"	"MGI:1932075"	"ENSG00000226467"
"AGPAT1"	10554	"Agpat1"	"MGI:1932075"	"ENSG00000206324"
"AGPAT1"	10554	"Agpat1"	"MGI:1932075"	"ENSG00000227642"
"AGPAT1"	10554	"Agpat1"	"MGI:1932075"	"ENSG00000235758"
"AGPAT1"	10554	"Agpat1"	"MGI:1932075"	"ENSG00000228892"
"AGPAT1"	10554	"Agpat1"	"MGI:1932075"	"ENSG00000204310"
"AGPAT2"	10555	"Agpat2"	"MGI:1914762"	"ENSG00000169692"
"AGPAT3"	56894	"Agpat3"	"MGI:1336186"	"ENSG00000160216"
"AGPAT4"	56895	"Agpat4"	"MGI:1915512"	"ENSG00000026652"
"AGPAT5"	55326	"Agpat5"	"MGI:1196345"	"ENSG00000284980"
"AGPAT5"	55326	"Agpat5"	"MGI:1196345"	"ENSG00000155189"
"AGPS"	8540	"Agps"	"MGI:2443065"	"ENSG00000018510"
"AGR2"	10551	"Agr2"	"MGI:1344405"	"ENSG00000106541"
"AGR3"	155465	"Agr3"	"MGI:2685734"	"ENSG00000173467"
"AGRN"	375790	"Agrn"	"MGI:87961"	"ENSG00000188157"
"AGRP"	181	"Agrp"	"MGI:892013"	"ENSG00000159723"
"AGT"	183	"Agt"	"MGI:87963"	"ENSG00000135744"
"AGTPBP1"	23287	"Agtpbp1"	"MGI:2159437"	"ENSG00000135049"
"AGTR1"	185	"Agtr1a"	"MGI:87964"	"ENSG00000144891"
"AGTR1"	185	"Agtr1b"	"MGI:87965"	"ENSG00000144891"
"AGTR2"	186	"Agtr2"	"MGI:87966"	"ENSG00000180772"
"AGTRAP"	57085	"Agtrap"	"MGI:1339977"	"ENSG00000177674"
"AGXT"	189	"Agxt"	"MGI:1329033"	"ENSG00000172482"
"AGXT2"	64902	"Agxt2"	"MGI:2146052"	"ENSG00000113492"
"AHCTF1"	25909	"Ahctf1"	"MGI:1915033"	"ENSG00000153207"
"AHCY"	191	"Ahcy"	"MGI:87968"	"ENSG00000101444"
"AHCY"	191	"Ahcyl"	"MGI:3643647"	"ENSG00000101444"
"AHCYL1"	10768	"Ahcyl1"	"MGI:2385184"	"ENSG00000168710"
"AHCYL2"	23382	"Ahcyl2"	"MGI:1921590"	"ENSG00000158467"
"AHDC1"	27245	"Ahdc1"	"MGI:2444218"	"ENSG00000126705"
"AHI1"	54806	"Ahi1"	"MGI:87971"	"ENSG00000135541"
"AHNAK"	79026	"Ahnak"	"MGI:1316648"	"ENSG00000124942"
"AHNAK2"	113146	"Ahnak2"	"MGI:2144831"	"ENSG00000185567"
"AHR"	196	"Ahr"	"MGI:105043"	"ENSG00000106546"
"AHRR"	57491	"Ahrr"	"MGI:1333776"	"ENSG00000063438"
"AHSA1"	10598	"Ahsa1"	"MGI:2387603"	"ENSG00000100591"
"AHSA2P"	130872	"Ahsa2"	"MGI:1916133"	"ENSG00000173209"
"AHSG"	197	"Ahsg"	"MGI:107189"	"ENSG00000145192"
"AHSP"	51327	"Ahsp"	"MGI:2158492"	"ENSG00000169877"
"AICDA"	57379	"Aicda"	"MGI:1342279"	"ENSG00000111732"
"AIDA"	64853	"Aida"	"MGI:1919737"	"ENSG00000186063"
"AIF1"	199	"Aif1"	"MGI:1343098"	"ENSG00000235588"
"AIF1"	199	"Aif1"	"MGI:1343098"	"ENSG00000206428"
"AIF1"	199	"Aif1"	"MGI:1343098"	"ENSG00000234836"
"AIF1"	199	"Aif1"	"MGI:1343098"	"ENSG00000235985"
"AIF1"	199	"Aif1"	"MGI:1343098"	"ENSG00000237727"
"AIF1"	199	"Aif1"	"MGI:1343098"	"ENSG00000204472"
"AIF1L"	83543	"Aif1l"	"MGI:1919598"	"ENSG00000126878"
"AIFM1"	9131	"Aifm1"	"MGI:1349419"	"ENSG00000156709"
"AIFM2"	84883	"Aifm2"	"MGI:1918611"	"ENSG00000042286"
"AIFM3"	150209	"Aifm3"	"MGI:1919418"	"ENSG00000183773"
"AIG1"	51390	"Aig1"	"MGI:1913503"	"ENSG00000146416"
"AIM2"	9447	"Aim2"	"MGI:2686159"	"ENSG00000163568"
"AIMP1"	9255	"Aimp1"	"MGI:102774"	"ENSG00000164022"
"AIMP2"	7965	"Aimp2"	"MGI:2385237"	"ENSG00000106305"
"AIP"	9049	"Aip"	"MGI:109622"	"ENSG00000110711"
"AIPL1"	23746	"Aipl1"	"MGI:2148800"	"ENSG00000129221"
"AIRE"	326	"Aire"	"MGI:1338803"	"ENSG00000160224"
"AIRN"	100271873	"Airn"	"MGI:1353471"	"ENSG00000268257"
"AJAP1"	55966	"Ajap1"	"MGI:2685419"	"ENSG00000196581"
"AJM1"	389813	"Ajm1"	"MGI:2685842"	"ENSG00000232434"
"AJUBA"	84962	"Ajuba"	"MGI:1341886"	"ENSG00000129474"
"AK1"	203	"Ak1"	"MGI:87977"	"ENSG00000106992"
"AK2"	204	"Ak2"	"MGI:87978"	"ENSG00000004455"
"AK3"	50808	"Ak3"	"MGI:1860835"	"ENSG00000147853"
"AK4"	205	"Ak4"	"MGI:87979"	"ENSG00000162433"
"AK5"	26289	"Ak5"	"MGI:2677491"	"ENSG00000154027"
"AK6"	102157402	"Ak6"	"MGI:5510732"	"ENSG00000279247"
"AK6"	102157402	"Ak6"	"MGI:5510732"	"ENSG00000085231"
"AK7"	122481	"Ak7"	"MGI:1926051"	"ENSG00000140057"
"AK8"	158067	"Ak8"	"MGI:1916120"	"ENSG00000165695"
"AK9"	221264	"Ak9"	"MGI:2685080"	"ENSG00000155085"
"AKAIN1"	642597	"Akain1"	"MGI:2444600"	"ENSG00000231824"
"AKAP1"	8165	"Akap1"	"MGI:104729"	"ENSG00000121057"
"AKAP10"	11216	"Akap10"	"MGI:1890218"	"ENSG00000108599"
"AKAP11"	11215	"Akap11"	"MGI:2684060"	"ENSG00000023516"
"AKAP12"	9590	"Akap12"	"MGI:1932576"	"ENSG00000131016"
"AKAP13"	11214	"Akap13"	"MGI:2676556"	"ENSG00000170776"
"AKAP14"	158798	"Akap14"	"MGI:3618288"	"ENSG00000186471"
"AKAP17A"	8227	"Akap17b"	"MGI:2443758"	"ENSG00000197976"
"AKAP17BP"	139516	"Akap17b"	"MGI:2443758"	"ENSG00000214992"
"AKAP3"	10566	"Akap3"	"MGI:1341149"	"ENSG00000111254"
"AKAP4"	8852	"Akap4"	"MGI:102794"	"ENSG00000147081"
"AKAP5"	9495	"Akap5"	"MGI:2685104"	"ENSG00000179841"
"AKAP6"	9472	"Akap6"	"MGI:3050566"	"ENSG00000151320"
"AKAP7"	9465	"Akap7"	"MGI:1859150"	"ENSG00000118507"
"AKAP8"	10270	"Akap8"	"MGI:1928488"	"ENSG00000105127"
"AKAP8L"	26993	"Akap8l"	"MGI:1860606"	"ENSG00000011243"
"AKAP9"	10142	"Akap9"	"MGI:2178217"	"ENSG00000127914"
"AKIP1"	56672	"Akip1"	"MGI:3041226"	"ENSG00000166452"
"AKIRIN1"	79647	"Akirin1"	"MGI:1915300"	"ENSG00000174574"
"AKIRIN2"	55122	"Akirin2"	"MGI:1889364"	"ENSG00000135334"
"AKNA"	80709	"Akna"	"MGI:2140340"	"ENSG00000106948"
"AKNAD1"	254268	"Aknad1"	"MGI:3584453"	"ENSG00000162641"
"AKR1A1"	10327	"Akr1a1"	"MGI:1929955"	"ENSG00000117448"
"AKR1B1"	231	"Akr1b3"	"MGI:1353494"	"ENSG00000085662"
"AKR1B10"	57016	"Akr1b10"	"MGI:1915111"	"ENSG00000198074"
"AKR1B10"	57016	"Akr1b7"	"MGI:101918"	"ENSG00000198074"
"AKR1B10"	57016	"Akr1b8"	"MGI:107673"	"ENSG00000198074"
"AKR1B15"	441282	"Akr1b10"	"MGI:1915111"	"ENSG00000227471"
"AKR1B15"	441282	"Akr1b7"	"MGI:101918"	"ENSG00000227471"
"AKR1B15"	441282	"Akr1b8"	"MGI:107673"	"ENSG00000227471"
"AKR1C1"	1645	"Akr1c12"	"MGI:1351661"	"ENSG00000187134"
"AKR1C1"	1645	"Akr1c13"	"MGI:1351662"	"ENSG00000187134"
"AKR1C1"	1645	"Akr1c14"	"MGI:2145458"	"ENSG00000187134"
"AKR1C1"	1645	"Akr1c18"	"MGI:2145420"	"ENSG00000187134"
"AKR1C1"	1645	"Akr1c19"	"MGI:2653678"	"ENSG00000187134"
"AKR1C1"	1645	"Akr1c20"	"MGI:2151104"	"ENSG00000187134"
"AKR1C1"	1645	"Akr1c21"	"MGI:1924587"	"ENSG00000187134"
"AKR1C1"	1645	"Akr1c6"	"MGI:1933427"	"ENSG00000187134"
"AKR1C1"	1645	"Akr1cl"	"MGI:1918111"	"ENSG00000187134"
"AKR1C2"	1646	"Akr1c12"	"MGI:1351661"	"ENSG00000151632"
"AKR1C2"	1646	"Akr1c13"	"MGI:1351662"	"ENSG00000151632"
"AKR1C2"	1646	"Akr1c14"	"MGI:2145458"	"ENSG00000151632"
"AKR1C2"	1646	"Akr1c18"	"MGI:2145420"	"ENSG00000151632"
"AKR1C2"	1646	"Akr1c19"	"MGI:2653678"	"ENSG00000151632"
"AKR1C2"	1646	"Akr1c20"	"MGI:2151104"	"ENSG00000151632"
"AKR1C2"	1646	"Akr1c21"	"MGI:1924587"	"ENSG00000151632"
"AKR1C2"	1646	"Akr1c6"	"MGI:1933427"	"ENSG00000151632"
"AKR1C2"	1646	"Akr1cl"	"MGI:1918111"	"ENSG00000151632"
"AKR1C3"	8644	"Akr1c12"	"MGI:1351661"	"ENSG00000196139"
"AKR1C3"	8644	"Akr1c13"	"MGI:1351662"	"ENSG00000196139"
"AKR1C3"	8644	"Akr1c14"	"MGI:2145458"	"ENSG00000196139"
"AKR1C3"	8644	"Akr1c18"	"MGI:2145420"	"ENSG00000196139"
"AKR1C3"	8644	"Akr1c19"	"MGI:2653678"	"ENSG00000196139"
"AKR1C3"	8644	"Akr1c20"	"MGI:2151104"	"ENSG00000196139"
"AKR1C3"	8644	"Akr1c21"	"MGI:1924587"	"ENSG00000196139"
"AKR1C3"	8644	"Akr1c6"	"MGI:1933427"	"ENSG00000196139"
"AKR1C3"	8644	"Akr1cl"	"MGI:1918111"	"ENSG00000196139"
"AKR1C4"	1109	"Akr1c12"	"MGI:1351661"	"ENSG00000198610"
"AKR1C4"	1109	"Akr1c13"	"MGI:1351662"	"ENSG00000198610"
"AKR1C4"	1109	"Akr1c14"	"MGI:2145458"	"ENSG00000198610"
"AKR1C4"	1109	"Akr1c18"	"MGI:2145420"	"ENSG00000198610"
"AKR1C4"	1109	"Akr1c19"	"MGI:2653678"	"ENSG00000198610"
"AKR1C4"	1109	"Akr1c20"	"MGI:2151104"	"ENSG00000198610"
"AKR1C4"	1109	"Akr1c21"	"MGI:1924587"	"ENSG00000198610"
"AKR1C4"	1109	"Akr1c6"	"MGI:1933427"	"ENSG00000198610"
"AKR1C4"	1109	"Akr1cl"	"MGI:1918111"	"ENSG00000198610"
"AKR1D1"	6718	"Akr1d1"	"MGI:2384785"	"ENSG00000122787"
"AKR1E2"	83592	"Akr1e1"	"MGI:1914758"	"ENSG00000165568"
"AKR7A2"	8574	"Akr7a5"	"MGI:107796"	"ENSG00000053371"
"AKR7A3"	22977	"Akr7a5"	"MGI:107796"	"ENSG00000162482"
"AKR7L"	246181	"Akr7a5"	"MGI:107796"	"ENSG00000211454"
"AKT1"	207	"Akt1"	"MGI:87986"	"ENSG00000142208"
"AKT1S1"	84335	"Akt1s1"	"MGI:1914855"	"ENSG00000204673"
"AKT2"	208	"Akt2"	"MGI:104874"	"ENSG00000105221"
"AKT3"	10000	"Akt3"	"MGI:1345147"	"ENSG00000275199"
"AKT3"	10000	"Akt3"	"MGI:1345147"	"ENSG00000117020"
"AKTIP"	64400	"Aktip"	"MGI:3693832"	"ENSG00000166971"
"ALAD"	210	"Alad"	"MGI:96853"	"ENSG00000148218"
"ALAS1"	211	"Alas1"	"MGI:87989"	"ENSG00000023330"
"ALAS2"	212	"Alas2"	"MGI:87990"	"ENSG00000158578"
"ALB"	213	"Alb"	"MGI:87991"	"ENSG00000163631"
"ALCAM"	214	"Alcam"	"MGI:1313266"	"ENSG00000170017"
"ALDH16A1"	126133	"Aldh16a1"	"MGI:1916998"	"ENSG00000161618"
"ALDH18A1"	5832	"Aldh18a1"	"MGI:1888908"	"ENSG00000059573"
"ALDH1A1"	216	"Aldh1a1"	"MGI:1353450"	"ENSG00000165092"
"ALDH1A1"	216	"Aldh1a7"	"MGI:1347050"	"ENSG00000165092"
"ALDH1A2"	8854	"Aldh1a2"	"MGI:107928"	"ENSG00000128918"
"ALDH1A3"	220	"Aldh1a3"	"MGI:1861722"	"ENSG00000184254"
"ALDH1B1"	219	"Aldh1b1"	"MGI:1919785"	"ENSG00000137124"
"ALDH1L1"	10840	"Aldh1l1"	"MGI:1340024"	"ENSG00000144908"
"ALDH1L2"	160428	"Aldh1l2"	"MGI:2444680"	"ENSG00000136010"
"ALDH2"	217	"Aldh2"	"MGI:99600"	"ENSG00000111275"
"ALDH3A1"	218	"Aldh3a1"	"MGI:1353451"	"ENSG00000108602"
"ALDH3A2"	224	"Aldh3a2"	"MGI:1353452"	"ENSG00000072210"
"ALDH3B1"	221	"Aldh3b1"	"MGI:1914939"	"ENSG00000006534"
"ALDH3B2"	222	"Aldh3b2"	"MGI:2147613"	"ENSG00000132746"
"ALDH3B2"	222	"Aldh3b3"	"MGI:1920708"	"ENSG00000132746"
"ALDH4A1"	8659	"Aldh4a1"	"MGI:2443883"	"ENSG00000159423"
"ALDH5A1"	7915	"Aldh5a1"	"MGI:2441982"	"ENSG00000112294"
"ALDH6A1"	4329	"Aldh6a1"	"MGI:1915077"	"ENSG00000119711"
"ALDH7A1"	501	"Aldh7a1"	"MGI:108186"	"ENSG00000164904"
"ALDH8A1"	64577	"Aldh8a1"	"MGI:2653900"	"ENSG00000118514"
"ALDH9A1"	223	"Aldh9a1"	"MGI:1861622"	"ENSG00000143149"
"ALDOA"	226	"Aldoa"	"MGI:87994"	"ENSG00000149925"
"ALDOB"	229	"Aldob"	"MGI:87995"	"ENSG00000136872"
"ALDOC"	230	"Aldoc"	"MGI:101863"	"ENSG00000109107"
"ALG1"	56052	"Alg1"	"MGI:2384774"	"ENSG00000033011"
"ALG10"	84920	"Alg10b"	"MGI:2146159"	"ENSG00000139133"
"ALG10B"	144245	"Alg10b"	"MGI:2146159"	"ENSG00000175548"
"ALG11"	440138	"Alg11"	"MGI:2142632"	"ENSG00000253710"
"ALG12"	79087	"Alg12"	"MGI:2385025"	"ENSG00000182858"
"ALG13"	79868	"Alg13"	"MGI:1914824"	"ENSG00000101901"
"ALG14"	199857	"Alg14"	"MGI:1914039"	"ENSG00000172339"
"ALG1L1P"	200810	"Alg1"	"MGI:2384774"	"ENSG00000189366"
"ALG1L2"	644974	"Alg1"	"MGI:2384774"	"ENSG00000251287"
"ALG2"	85365	"Alg2"	"MGI:1914731"	"ENSG00000119523"
"ALG3"	10195	"Alg3"	"MGI:1098592"	"ENSG00000214160"
"ALG5"	29880	"Alg5"	"MGI:1913498"	"ENSG00000120697"
"ALG6"	29929	"Alg6"	"MGI:2444031"	"ENSG00000088035"
"ALG8"	79053	"Alg8"	"MGI:2141959"	"ENSG00000159063"
"ALG9"	79796	"Alg9"	"MGI:1924753"	"ENSG00000086848"
"ALK"	238	"Alk"	"MGI:103305"	"ENSG00000171094"
"ALKAL1"	389658	"Alkal1"	"MGI:3645495"	"ENSG00000196711"
"ALKAL2"	285016	"Alkal2"	"MGI:3697448"	"ENSG00000189292"
"ALKBH1"	8846	"Alkbh1"	"MGI:2384034"	"ENSG00000100601"
"ALKBH2"	121642	"Alkbh2"	"MGI:2141032"	"ENSG00000189046"
